"timestamp","acoustic.a1.L10_A","acoustic.a1.L10_Z","acoustic.a1.Leq_A","acoustic.a1.Leq_Z","acoustic.a2.L10_A","acoustic.a2.L10_Z","acoustic.a2.Leq_A","acoustic.a2.Leq_Z","meteo.a3.Hum","meteo.a3.Patm","meteo.a3.Rain","meteo.a3.Temp","meteo.a3.Wind_Dir","meteo.a4.Hum","meteo.a4.Patm","meteo.a4.Rain","meteo.a4.Temp","meteo.a4.Wind_Dir","meteo.lidar.Fog","meteo.lidar.Hum","meteo.lidar.Patm","meteo.lidar.Rain","meteo.lidar.Temp","meteo.s1.H","meteo.s1.Moy_T","meteo.s1.Wind_Dir","meteo.s1.Wind_Speed","meteo.s2.H","meteo.s2.Moy_T","meteo.s2.Wind_Dir","meteo.s2.Wind_Speed"
2020-07-21 10:00:00,42.82,59.55,47,73.75,34.84,55.84,44.36,76.34,49.5987,1005.87,0,18.9996,35.9923,52.9984,1006.27,0,18.4997,29.999,0,28.7041176470588,1006.37647058824,0,25.0670588235294,91.6064782758692,16.71915,279.284302274397,4.72513508624335,"nan",0,292.387898395416,4.62121058226686
2020-07-21 10:10:00,40.09,56.67,44.2,70.51,37.75,54.87,44.64,74.22,48.497,1005.87,0,19.3988,49.9893,52.4979,1006.27,0,18.8989,49.995,0,32.035,1006.33529411765,0,24.2452941176471,55.0099358881442,16.961425,277.528588063973,4.53850727909603,"nan",0,290.653436422033,4.39801801329999
2020-07-21 10:20:00,42.21,59.89,46.2,73.18,38.74,60.55,44.83,76.81,45.8998,1005.87,0,19.7998,33.9927,50.6973,1006.27,0,19.3988,67.991,0,29.7425714285714,1006.20857142857,0,24.9402857142857,140.097471570126,17.366995,288.995787809281,5.31014436703329,"nan",0,294.7249901641,4.83898627922247
2020-07-21 10:30:00,42.54,59.84,47.18,73.09,36.93,54.78,42.82,71.6,45.5977,1005.87,0,19.8987,34.9925,49.0982,1006.27,0,19.5984,23.989,0,30.5638235294118,1006.2,0,25.0832352941176,200.388319163991,17.6467608333333,287.960892513318,5.37662176026876,"nan",0,295.140997229297,5.14176188583684
2020-07-21 10:40:00,42.56,59.51,48.06,73.43,35.67,53.59,43.9,74.53,44.5997,1005.74,0,20.2997,57.9986,47.0992,1006.27,0,19.8987,53.994,0,30.47,1006.09705882353,0,25.5797058823529,215.014321266739,17.8672308333333,285.376059232784,5.14589400104937,"nan",0,293.26619356379,4.9434208588208
2020-07-21 10:50:00,42.41,59.23,46.73,72.85,39.07,56.68,47.23,75.81,43.6995,1005.87,0,20.6989,37.9919,46.5987,1006.27,0,20.199,76.989,0,30.8077142857143,1006.02857142857,0,25.724,133.014777568779,18.0871045918367,289.505989613055,5.99329513653757,"nan",19.08,294.680423969995,5.4906439951062
2020-07-21 11:00:00,41.95,58.1,45.84,71.37,39.26,56.33,45.94,76.61,41.2976,1005.87,0,21.1988,38.9917,44.9995,1006.27,0,20.6,84.998,0,29.625,1005.95588235294,0,25.7591176470588,210.427602961916,18.6129875,286.361310869564,5.24630379799485,"nan",0,293.778385509284,5.1783248486412
2020-07-21 11:10:00,41.72,57.3,44.78,71.08,37.96,59.16,47.59,75.07,39.3994,1005.74,0,21.6987,95.9905,45.5977,1006.27,0,20.8985,51.994,2.94117647058823,28.9782352941176,1005.92941176471,0,26.0852941176471,172.76717393009,18.6130725,288.348459041662,5.65829328917698,"nan",0,295.188978589789,5.114028058
2020-07-21 11:20:00,42.23,59.06,46.46,72.33,39.6,63.85,47.91,78.18,39.3994,1005.87,0,21.6987,57.9986,44.5997,1006.27,0,21.0999,45.996,0,29.2717142857143,1005.88571428571,0,26.0474285714286,266.881269515921,18.8944208333333,299.986083909967,5.91727858271605,"nan",0,299.246595865588,5.20887818516241
2020-07-21 11:30:00,40.9,57.21,45.06,70.84,36.93,54.82,48.2,73.16,38.4991,1005.87,0,21.8983,36.9921,42.5977,1006.4,0,21.3984,64.992,0,29.5826470588235,1005.87058823529,0,25.9352941176471,480.164511672724,19.1441825,302.8331764517,5.82922717644321,"nan",0,299.765115813044,5.2284423094342
2020-07-21 11:40:00,42.4,58.64,46.02,71.69,36.52,55,52.59,71.26,36.3994,1005.87,0,22.6984,53.9995,42.9975,1006.27,0,21.5998,69.991,0,29.9563636363636,1005.8,0,26.0621212121212,175.435284533278,19.3748816666667,288.927909041718,5.27938239447513,"nan",0,295.326508112658,4.52309222361415
2020-07-21 11:50:00,43.26,60.26,49.62,72.57,37,56.79,47.54,75.52,34.199,1005.87,0,22.5996,51.9999,38.9996,1006.27,0,21.7994,2.994,0,30.2848571428571,1005.71142857143,0,25.8514285714286,202.853812154615,19.3510651801029,287.865327821417,6.02872210937138,"nan",21.155,296.189293770093,5.03029727722785
2020-07-21 12:00:00,41.88,57.86,49.8,71.52,36.04,56.65,43.8,74.52,34.9986,1005.87,0,22.8999,26.9942,39.5978,1006.27,0,21.8983,41.997,0,29.1138235294118,1005.67058823529,0,25.9123529411765,223.137215235036,19.418035,279.201107462775,5.32798813544203,"nan",0,292.423487542144,4.67456192076481
2020-07-21 12:10:00,41.83,58.02,45.08,71.57,34.22,52.44,41.89,69.21,34.7972,1005.87,0,22.8999,37.9919,40.0983,1006.27,0,22.1986,75.989,0,29.3858823529412,1005.61764705882,0,25.9117647058824,413.803212215243,19.6962525,284.962550350867,4.48350678365565,"nan",0,293.62272919613,4.16195991224966
2020-07-21 12:20:00,42.81,59.8,47.08,74.07,40.43,67.01,51.51,78.11,32.2977,1005.74,0,23.0995,21.9953,37.2997,1006.14,0,22.0997,83.999,0,28.8222857142857,1005.59714285714,0,25.7857142857143,246.63068355433,20.0469616666667,289.973187979107,5.59731277677215,"nan",0,295.338248870562,5.14670233565591
2020-07-21 12:30:00,40.78,56.57,44.56,70.55,37.2,59.26,53.63,77.19,30.1981,1005.74,0,23.2991,45.9902,32.2977,1006.27,0,22.2993,73.99,0,28.2720588235294,1005.59117647059,0,25.6758823529412,289.749233494716,19.9592125,277.855224940017,5.07887224129933,"nan",0,289.713723099845,4.47327279812837
2020-07-21 12:40:00,42.64,59.5,47.32,74.8,37.28,56.6,48.39,74.81,29.7983,1005.74,0,23.4986,35.9923,37.5988,1006.27,0,22.5996,38.997,0,27.8988235294118,1005.47058823529,0,25.9426470588235,455.800677042459,20.1008608333333,292.205034588588,5.54830164684933,"nan",0,296.820899300844,5.11337688922843
2020-07-21 12:50:00,42.15,58.66,45.86,72.6,34.68,53.54,47.18,67.41,27.4972,1005.87,0,23.5994,0,31.2998,1006.14,0,22.7992,46.995,0,28.7822857142857,1005.52,0,25.7445714285714,223.770384496761,20.0252797619048,270.104499157555,5.20365410792367,"nan",0,289.423073294046,4.56894170716238
2020-07-21 13:00:00,40.22,55.88,45.12,71.28,34.86,54.66,48.16,74.93,28.2998,1005.74,0,23.8997,43.9906,35.0993,1006.14,0,22.5996,23.989,0,29.6452941176471,1005.55294117647,0,25.6211764705882,268.819189246698,20.3362125,301.23283775757,5.62199794088872,"nan",0,299.259640040264,4.8268817987106
2020-07-21 13:10:00,40.93,57.1,45.28,70.71,34.83,52.7,40.68,69.3,26.5999,1005.74,0,24.3995,41.991,34.5988,1006.14,0,23.0995,76.989,0,28.485,1005.45294117647,0,25.7664705882353,359.845720904995,20.4025,281.598793448507,4.68239772438018,"nan",0,291.221669744633,4.01532749725069
2020-07-21 13:20:00,41.98,58.84,46.46,73.14,34.7,52.36,45.73,70.52,28.3975,1005.74,0,23.9985,42.9908,34.7972,1006.01,0,23.6982,46.995,0,29.6388571428571,1005.50571428571,0,25.8371428571429,425.219937806013,20.7528008333333,293.02986515178,5.29819256929905,"nan",0,298.272725691976,5.00112674182127
2020-07-21 13:30:00,42,58.61,47.08,71.36,33.96,50.96,44.94,71.3,26.4992,1005.61,0,24.3995,30.9934,30.7993,1006.01,0,23.1983,53.994,0,28.1982352941176,1005.43235294118,0,25.8814705882353,329.452388386596,20.7220641666667,284.620847031562,4.71810828232302,"nan",0,291.054612802269,3.87657870984303
2020-07-21 13:40:00,42.06,57.71,46.2,72.77,33.92,51.07,40.23,69.34,25.2998,1005.61,0,24.7987,83.993,34.8979,1006.01,0,23.6982,28,0,28.8252941176471,1005.39117647059,0,25.7155882352941,196.799255080119,20.6965208333333,283.65790995044,5.4120083848377,"nan",21.08,294.162146445116,4.04221456919622
2020-07-21 13:50:00,42.32,60.27,47.62,70.98,34.8,52.7,41.67,71.78,25.5989,1005.48,0,24.5991,38.9917,30.7993,1006.01,0,23.0995,38.997,0,28.5868571428571,1005.25142857143,0,25.6702857142857,239.792606727286,20.9827106164384,267.364907303214,5.25205726205773,"nan",0,284.394880262616,4.0668360636252
2020-07-21 14:00:00,42.04,58.11,47.32,72.52,35.18,56.07,41.95,71.48,24.1981,1005.48,0,25.099,332.995,28.898,1005.87,0,23.5994,70.99,0,27.9294117647059,1005.25,0,25.6494117647059,341.111180762098,21.0636958333333,281.070767575468,5.24372967976675,"nan",0,294.016253719417,4.51833678397633
2020-07-21 14:10:00,40.76,56.31,45.79,72.18,35.35,55.11,43.41,73.87,26.7983,1005.48,0,24.2988,94.9907,30.9976,1005.87,0,24.2,3.994,0,27.6273529411765,1005.20294117647,0,25.3861764705882,231.038604218784,21.1662691666667,269.059333060625,5.13467155947577,"nan",0,285.411771133039,3.95610035929789
2020-07-21 14:20:00,41.13,56.56,46.33,73.37,34.1,53.99,43.31,74.9,26.0994,1005.48,0,24.2,212.998,32.2977,1005.87,0,23.5994,24.989,0,29.434,1005.11142857143,0,25.3048571428571,309.945482025028,21.3595575,295.815926057958,5.83172104044921,"nan",0,298.082042986799,5.24229850616563
2020-07-21 14:30:00,39.93,55.8,43.76,68.31,35.14,56.44,41.41,72.44,24.0974,1005.35,0,24.7987,72.9954,26.2978,1005.87,0,23.7989,8.993,0,29.6341176470588,1005.07647058824,0,25.1558823529412,234.369700688681,21.3420475,290.364199591223,4.66808638868649,"nan",0,295.584848302887,4.39633396307065
2020-07-21 14:40:00,42.39,58.42,46.21,73.31,33.93,50.83,39.82,71.13,26.4992,1005.35,0,24.9983,22.9951,33.3995,1005.74,0,23.8997,44.996,0,30.3035294117647,1005.00882352941,0,25.1705882352941,386.954982965578,21.7065141666667,283.294323324882,5.16288679764812,"nan",23.43,293.02153109248,4.77579236116326
2020-07-21 14:50:00,40.89,56.03,44,69.21,34,50.82,42.73,72.87,24.1981,1005.22,0,25.5989,15.9966,29.7983,1005.61,0,24.0992,67.991,0,29.3805714285714,1004.99428571429,0,25.0942857142857,378.818514680222,21.5980528109029,261.734411851175,5.14276643316819,"nan",0,281.239332775117,3.52911142304914
2020-07-21 15:00:00,39.66,54.76,43.54,67.47,32.66,51.34,41.81,70.53,24.7993,1005.09,0,25.4982,44.9904,34.3974,1005.48,0,24.2988,20.99,0,28.4697058823529,1004.92941176471,0,25.0879411764706,110.973533435907,21.7475958333333,274.803645733557,4.59753277087719,"nan",0,284.988746870875,3.50318227090828
2020-07-21 15:10:00,40.94,55.49,45.7,72.86,34.45,53.55,41.08,71.06,25.1991,1005.09,0,25.1997,75.9948,30.5979,1005.48,0,24.6999,27,0,28.575,1004.89411764706,0,24.8788235294118,449.160668456608,22.311395,287.972575927664,4.52066760128937,"nan",0,296.10841521038,3.81020641826959
2020-07-21 15:20:00,39.54,53.78,42.07,65.49,34.12,53.83,40.08,67,23.6976,1005.09,0,25.9999,25.9944,29.1971,1005.48,0,24.4984,82.999,0,28.61,1004.83714285714,0,24.8985714285714,207.819737688351,22.0775375,266.077446104724,5.2049043368707,"nan",0,285.952425083827,3.7921622778181
2020-07-21 15:30:00,40.55,56.06,43.76,68.89,35.83,56.16,41.03,71.51,24.0974,1005.09,0,26.0988,20.9955,31.0984,1005.48,0,23.6982,72.99,0,29.1488235294118,1004.82352941176,0,24.5411764705882,146.551052182415,22.1142675,254.489281750193,4.68305745261648,"nan",0,272.800595222638,2.94208793768618
2020-07-21 15:40:00,38.23,53.93,42.04,65.52,32.4,51.3,39.28,67.12,23.7983,1004.96,0,25.8992,28.9938,30.4971,1005.48,0,24.4984,46.995,0,29.3261764705882,1004.76176470588,0,24.3047058823529,217.556088490861,22.2111275,262.640582111091,5.24077560963196,"nan",23.21,284.761106788867,3.55304908707822
2020-07-21 15:50:00,40.83,56.8,44.01,70.24,32.5,50.38,39.14,65.61,23.9998,1004.96,0,26.3991,36.9921,32.4992,1005.35,0,24.4984,51.994,0,29.3544444444444,1004.8,0,24.0238888888889,301.598238141146,22.4348737201365,264.454908341859,5.22220594770472,"nan",22.83,283.780123813344,3.74724609634433
2020-07-21 16:00:00,41.16,56.09,44.67,70.48,38.31,60.61,43.66,73.86,23.899,1004.96,0,26.0988,46.99,28.9987,1005.35,0,24.5991,32.998,0,29.4991428571429,1004.80857142857,0,23.6234285714286,115.206590866787,22.4234075,267.587107105395,5.13369202633336,"nan",0,285.469166169353,3.9501921217297
2020-07-21 16:10:00,40.21,54.69,43.75,68.68,35.67,55.73,42.8,69.61,23.9998,1004.82,0,25.8992,35.9923,29.7983,1005.22,0,24.6999,27,0,29.7568571428571,1004.88857142857,0,23.3028571428571,99.3044223975024,22.5081941666667,273.787657186949,4.46527489631744,"nan",0,288.059155186439,3.95311061337291
2020-07-21 16:20:00,40.81,54.97,43.19,66.6,35.75,51.75,46.52,68.54,23.9998,1004.82,0,25.9999,9.99786,27.4972,1005.22,0,24.4984,24.989,0,30.0545714285714,1004.93714285714,0,23.0851428571429,281.076754693073,22.6560575,274.482673356071,5.11020749158373,"nan",0,289.757944720616,4.32946235132779
2020-07-21 16:30:00,40.46,55.37,42.99,67.1,34.49,51.92,40.5,69.18,21.6987,1004.69,0,26.2984,337.994,27.7993,1005.09,0,24.7987,58.993,0,30.6167647058824,1004.97647058824,0,22.8055882352941,256.995897675786,22.7085633333333,280.604083731318,3.94022614834461,"nan",0,292.56917269658,3.26425347014503
2020-07-21 16:40:00,40.9,54.7,43.74,66.73,34.47,51.35,41.86,69.21,22.898,1004.69,0,25.9999,40.9912,27.6986,1005.09,0,25.099,51.994,0,31.4667647058824,1004.92352941176,0,22.495,235.593137015103,22.817155,279.137784778882,5.31954633348629,"nan",0,291.408562462844,4.23985780120832
2020-07-21 16:50:00,41.37,56.09,44.06,68.96,35.66,51.07,42.16,70.3,23.0995,1004.69,0,26.4998,44.9904,28.9987,1005.09,0,24.8994,66.991,0,33.0385714285714,1004.91142857143,0,21.7165714285714,124.345216887446,22.7681440823328,264.589553442084,4.75026931502367,"nan",0,285.571971436488,3.55050971584052
2020-07-21 17:00:00,41.6,56.85,44.59,70.94,32.69,50.64,40.51,67.68,22.4982,1004.82,0,26.1995,15.9966,,,,,,0,34.1226470588235,1004.90882352941,0,20.9844117647059,101.794669521438,22.7968441666667,270.75687608301,4.07675009340888,"nan",0,285.844354336619,3.10377617806903
2020-07-21 17:10:00,39.13,54.95,41.25,65.12,32.24,48.81,39.99,63.9,22.6997,1004.69,0,26.2984,14.9968,,,,,,0,35.3752941176471,1004.95,0,20.2594117647059,290.155487701256,23.0770941666667,281.605782648483,4.50269932526092,"nan",0,290.580690139559,4.17543994284156
2020-07-21 17:20:00,38.38,54.18,41.86,64.29,34.15,50.47,42.52,67.61,23.0995,1004.69,0,25.7985,328.996,,,,,,0,35.8771428571429,1004.91714285714,0,19.6425714285714,144.785399510115,23.0303091666667,275.27717113156,3.62763477478086,"nan",0,287.711762105727,3.16998349608735
2020-07-21 17:30:00,39.74,56.44,44.37,68.74,34.6,52.26,44.64,67.74,22.1992,1004.69,0,26.2984,48.9895,,,,,,0,37.6485294117647,1004.94411764706,0,18.6870588235294,174.826546573744,23.13575,278.683038896446,4.60698035710793,"nan",0,288.586370585875,3.75978499071121
2020-07-21 17:40:00,40.21,55.47,42.11,65.57,33.94,51.45,47.02,64.23,21.7994,1004.69,0,26.3991,25.9944,,,,,,0,39.2870588235294,1005.00588235294,0,17.6602941176471,186.591061965295,23.2534416666667,278.390670786695,3.66382618761398,"nan",0,290.458790047427,3.08389432410981
2020-07-21 17:50:00,40.02,54.71,41.95,65.74,35.51,51.03,51.81,66.03,21.897,1004.56,0,26.3991,27.994,,,,,,0,40.9228571428571,1005.11714285714,0,16.93,42.0758759085174,23.047160988075,256.330529723135,5.32851933318071,"nan",0,279.322160759772,3.21557346090493
2020-07-21 18:00:00,40.19,56.78,43.53,69.72,34.66,51.12,42.32,61.03,22.0985,1004.43,0,25.9999,53.9995,,,,,,0,42.7075757575758,1005.19696969697,0,16.1875757575758,163.510849004875,23.1502925,275.544233911089,5.08469464017282,"nan",0,283.205527251841,3.99164640842405
2020-07-21 18:10:00,39.49,54.18,42.1,67.12,33.93,49.89,40.58,63.18,22.898,1004.43,0,26.1995,57.9986,,,,,,0,45.3514705882353,1005.27058823529,0,15.3152941176471,52.8544529934608,23.1582291666667,297.29413481617,5.15992515817076,"nan",0,300.69120985033,4.68642445184928
2020-07-21 18:20:00,40.98,54.27,43.71,65.02,35.79,49.63,44.17,60.89,21.7994,1004.3,0,25.9999,19.9957,,,,,,0,45.5094285714286,1005.36,0,14.8931428571429,141.961965072996,23.3469525,274.295552511595,4.10488836578453,"nan",0,288.431017610372,3.45407281337643
2020-07-21 18:30:00,39.88,54.01,43.5,65.09,36.17,50.08,44.21,63.02,23.0995,1004.17,0,25.8992,33.9927,,,,,,0,46.0361764705882,1005.46470588235,0,14.8158823529412,55.9113888776077,23.1899391666667,275.933437712767,4.26944550646189,"nan",0,290.844361485082,3.58452837218605
2020-07-21 18:40:00,39.98,53.36,42.77,61.17,33.8,48.78,46.16,56.15,23.0995,1004.17,0,25.8992,25.9944,,,,,,0,45.9214705882353,1005.56470588235,0,14.6785294117647,90.5253844360559,23.3236025,272.77007307367,4.04605911952106,"nan",0,287.447236581525,3.33126341822708
2020-07-21 18:50:00,40.58,53.72,42.17,60.73,35.54,49.49,59.11,62.76,23.0995,1004.17,0,26.0988,20.9955,,,,,,0,46.4782857142857,1005.71428571429,0,14.4282857142857,39.1963969868436,23.1687219387755,267.998289505494,4.83446319043306,"nan",0,285.642737731823,3.65676143038331
2020-07-21 19:00:00,40.04,53.7,41.72,59.26,33.85,48.8,44.1,55.23,22.9987,1004.17,0,26.0988,17.9962,,,,,,0,47.2964705882353,1005.81764705882,0,13.9967647058824,62.9644455579799,23.1807091666667,267.602992055435,5.03026942678756,"nan",0,287.289744445611,4.06907005883035
2020-07-21 19:10:00,39.35,53.13,40.76,57.15,32.46,48.54,40.04,53.58,22.898,1004.04,0,25.6996,13.997,,,,,,0,47.7638235294118,1005.94117647059,0,13.7323529411765,16.9966309195663,23.1228583333333,253.657807757415,4.73116282375488,"nan",0,279.922457415109,2.80646271451061
2020-07-21 19:20:00,40.45,53.33,41.92,56.62,33.79,48.47,42.83,54.75,22.599,1004.04,0,25.5989,54.9992,,,,,,0,48.3174285714286,1006,0,13.514,95.1813021997412,23.3750033333333,278.711514618018,3.82111767652196,"nan",0,290.041327185482,3.43926344069849
2020-07-21 19:30:00,40.8,53.77,42.38,57.18,35.39,49.34,50.05,55.4,22.2999,1004.04,0,25.6996,14.9968,,,,,,0,48.4964705882353,1006.07352941176,0,13.445,35.8257182131946,23.1924958333333,270.338637230923,4.58118748303801,"nan",0,286.371138544705,3.7898936069575
2020-07-21 19:40:00,41.51,54.62,43,57.11,36.81,49.53,40.61,53.48,22.3975,1004.04,0,25.3993,4.99893,,,,,,0,48.7154285714286,1006.21428571429,0,13.3642857142857,31.0516149437338,23.1536366666667,266.265180746578,4.94533909663161,"nan",0,285.539333081857,3.35942973446347
2020-07-21 19:50:00,41.32,54.15,43.11,56.35,33.96,49.05,48.52,53.65,22.3975,1003.91,0,25.2986,21.9953,,,,,,0,48.5568571428571,1006.38571428571,0,13.472,42.7202675857191,23.1575498281787,268.98604809028,4.61042099030884,"nan",0,287.347766638458,3.53698806626002
2020-07-21 20:00:00,39.87,52.51,42.26,56.75,34.31,47.78,37.45,51.09,22.6997,1004.04,0,25.099,58.9984,,,,,,0,48.6485294117647,1006.46764705882,0,13.6055882352941,17.8991441327444,23.0669466666667,261.170288922119,5.54062334306816,"nan",0,285.963763298104,3.7821301696656
2020-07-21 20:10:00,39.34,52.35,41.89,59.31,34.29,48.2,39.58,53.1,22.7973,1004.04,0,24.9983,356.99,,,,,,0,48.8323529411765,1006.53529411765,0,13.69,4.20237498307083,23.0537683333333,267.913510058111,4.80728669655267,"nan",0,286.684601616688,3.57966889144567
2020-07-21 20:20:00,40.51,53.32,42.16,56,35,49.06,36.87,51.71,23.6,1004.04,0,24.7987,0.999786,,,,,,0,49.2934285714286,1006.60285714286,0,13.6382857142857,-1.48392066920591,22.9959408333333,273.276767652165,4.42240438743958,"nan",0,288.909128801044,3.63734272419944
2020-07-21 20:30:00,42.34,55.77,44.23,58.79,36.19,50.93,40.49,55.9,23.6,1004.04,0,24.4984,0,,,,,,0,49.4891176470588,1006.62058823529,0,13.6747058823529,-7.52215300099305,22.88678,271.799278969935,4.44800184727258,"nan",0,288.957530934389,3.64126124303277
2020-07-21 20:40:00,42.83,56.28,44.46,58.74,36,51.49,46.63,55.54,24.1981,1004.17,0,24.2,6.9985,,,,,,0,50.6885294117647,1006.70294117647,0,13.3370588235294,-8.59174611127092,22.7654741666667,272.434966338486,4.01464479178805,"nan",0,289.800634811539,3.28125740329525
2020-07-21 20:50:00,42.87,55.88,44.34,58.13,35.96,50.79,37.76,53.68,25.0984,1004.17,0,23.8997,11.9974,,,,,,0,52.0534285714286,1006.84285714286,0,12.9228571428571,-20.3791749566925,22.62895221843,271.727131921494,4.42550920514265,"nan",0,288.753638084718,3.32111272589891
2020-07-21 21:00:00,43.73,56.98,45.45,59.29,35.74,52.45,37.67,54.95,25.7973,1004.17,0,23.3998,7.99829,,,,,,0,52.1838235294118,1006.96764705882,0,12.6244117647059,-12.2454359329149,22.4760566666667,270.240052789756,5.02646557082008,"nan",0,289.225913603605,3.44540236679267
2020-07-21 21:10:00,44.48,57.73,46.11,60.05,34.39,52.72,36.19,55.36,26.5999,1004.04,0,22.8999,32.993,,,,,,0,51.64,1007.11142857143,0,12.6262857142857,-16.1191334895784,22.3288658333333,267.908588306854,5.15998529197475,"nan",0,287.413963997686,2.94418125834706
2020-07-21 21:20:00,44.75,58.41,46.4,60.82,34.4,53.45,35.94,56.02,28.5989,1004.17,0,22.1986,1.99957,,,,,,0,51.8154285714286,1007.24571428571,0,12.5345714285714,-19.6031306283677,22.1511933333333,267.707471076769,5.37535490988214,"nan",0,286.27022894301,2.89196742341066
2020-07-21 21:30:00,45.3,59.27,47.03,61.65,34.27,53.57,35.77,56.42,29.5999,1004.17,0,21.4991,319.998,,,,,,0,53.5785294117647,1007.30294117647,0,11.9894117647059,-20.2438271079025,21.980025,267.167040147089,5.30554453975895,"nan",0,284.400259136053,2.63096420374189
2020-07-21 21:40:00,45.36,59.71,47.01,62.15,33.92,53.98,35.53,56.75,30.4971,1004.17,0,20.8985,326.996,,,,,,0,54.0745714285714,1007.39142857143,0,11.7854285714286,-32.0306446097958,21.8417033333333,267.623993303464,5.58485951883808,"nan",0,286.270727111149,3.00811746584169
2020-07-21 21:50:00,45.29,59.43,46.91,62.15,33.18,54.16,34.74,57.2,30.9,1004.17,0,20.3986,18.9959,,,,,,0,53.9522857142857,1007.29428571429,0,12.3645714285714,-56.5362002329922,21.6460765306122,268.993263927376,5.26574036373154,"nan",0,285.729970813396,2.9097286162993
2020-07-21 22:00:00,45.12,59.42,46.75,61.74,33.04,54.38,34.72,57.11,31.5989,1004.17,0,19.8987,43.9906,,,,,,0,54.3828571428571,1007.21428571429,0,12.7347619047619,-50.8300873874956,21.4147891666667,267.307848990715,4.92882709796874,"nan",0,279.239924704246,2.3731860520461
2020-07-21 22:10:00,45.57,59.53,47.17,61.64,33.66,54.8,35.15,57.84,32.3984,1004.3,0,19.5984,354.99,,,,,,0,54.7441176470588,1007.22352941176,0,12.9061764705882,-37.7390089792835,21.0155233333333,266.38390468685,4.87575248728219,"nan",0,279.088008121581,2.49084207916464
2020-07-21 22:20:00,45.77,60.12,47.33,62.57,33.89,55.36,35.74,58.4,33.3995,1004.43,0,19.0985,0.999786,,,,,,0,55.8354285714286,1007.10857142857,0,13.0571428571429,-17.1714639178362,20.6610658333333,263.784469521328,5.82092677380201,"nan",0,283.555762816249,2.8624192331187
2020-07-21 22:30:00,45.8,59.87,47.23,61.91,33.94,54.54,35.96,57.33,35.3984,1004.56,0,18.4997,343.992,,,,,,0,56.6954285714286,1007.15714285714,0,13.118,-27.4074009513924,20.4070508333333,262.872778789365,6.25861612853665,"nan",0,282.953951680517,2.68220204050104
2020-07-21 22:40:00,45.21,59.08,46.66,61.04,33.28,53.85,35.28,56.51,37.8979,1004.69,0,17.6995,246.991,,,,,,0,57.24,1007.12941176471,0,12.9302941176471,-34.905235530537,20.20037,263.410232802932,6.65704015098395,"nan",0,282.379491202053,2.90862268317994
2020-07-21 22:50:00,44.32,58.76,45.79,60.61,32.67,53.42,34.58,56.02,39.5978,1004.69,0,16.9982,348.991,,,,,,0,58.6108571428571,1007.06857142857,0,12.6994285714286,-69.8728795709563,20.115601362862,263.277793847527,6.59513919282995,"nan",0,280.074011565659,2.75009030233993
2020-07-21 23:00:00,42.35,57.27,43.94,60.44,32.53,51.6,34.32,54.61,40.6995,1004.82,0,16.6997,3.99915,,,,,,0,59.7341176470588,1007,0,12.6238235294118,-55.8075094770944,19.798845,263.007699721585,6.65242935010825,"nan",18.5,279.080942573601,2.66498533432379
2020-07-21 23:10:00,43.38,58,44.74,61.94,32.02,52.53,33.74,55.86,40.7971,1004.96,0,16.4983,325.996,,,,,,0,60.4848571428571,1007.00857142857,0,12.5228571428571,-38.7431239690551,19.6410233333333,262.8449445917,6.90227866634749,"nan",18.445,279.947333798602,2.82407062769731
2020-07-21 23:20:00,43.96,58.67,45.46,61.52,31.36,52.33,32.78,55.24,40.8979,1005.09,0,16.3994,347.992,,,,,,0,61.2782857142857,1007.02571428571,0,12.4905714285714,-51.2924995068881,19.4038958333333,263.682658671802,7.18818780586654,"nan",17.21,281.18619376678,3.06646329191998
2020-07-21 23:30:00,45.19,60.17,46.88,62.52,32.26,54.35,33.86,57.12,41.2,1005.09,0,16.2987,330.995,,,,,,0,61.6314705882353,1007.00588235294,0,12.39,-48.4769630264658,19.3642266666667,263.567886567361,7.39935321506327,"nan",17.8966666666667,280.456453326828,3.06852330465377
2020-07-21 23:40:00,45.17,61,46.89,63.99,32.24,54.82,33.82,58.73,41.0993,1005.22,0,16.2987,347.992,,,,,,0,62.1144117647059,1007.00588235294,0,12.3176470588235,-35.2403602472981,19.0325908333333,262.869975216569,7.43471543782644,"nan",17.2566666666667,280.004292165555,3.0083847907783
2020-07-21 23:50:00,46.37,62.8,48.28,66.71,33.35,56.44,34.88,59.86,41.2976,1005.35,0,16.3994,345.992,,,,,,0,63.004,1006.90285714286,0,12.0765714285714,-92.8421711822072,18.9117362542955,264.717559836952,7.28009941742538,"nan",17.18,282.683075845908,3.08231610376386
2020-07-22,46.84,63.42,48.61,67.47,34.47,57.22,36.11,61.33,41.2,1005.48,0,16.599,237.993,,,,,,0,63.4747058823529,1006.83235294118,0,11.8273529411765,-100.742007393945,18.7634991666667,267.263651266046,6.63777679305107,"nan",17.4,284.02159436707,3.11581097033492
2020-07-22 00:10:00,47.08,63.54,48.8,67.82,35.25,57.42,37.11,60.9,40.5988,1005.48,0,16.7986,20.9955,,,,,,0,64.2308823529412,1006.91470588235,0,11.555,-126.610770022918,18.6437641666667,268.756696676403,6.20716199707078,"nan",16.97,284.16054226201,3.0299367349432
